date,5. volume,4. close,2. high,1. open,3. low
2003-12-30,1012600000.0,1109.64,1109.75,1109.48,1106.41
2003-12-31,1027500000.0,1111.92,1112.5601,1109.64,1106.21
2004-01-02,1153200000.0,1108.48,1118.85,1111.92,1105.08
2004-01-05,1578200000.0,1122.22,1122.22,1108.48,1108.48
2004-01-06,1494500000.0,1123.67,1124.46,1122.22,1118.4399
2004-01-07,1704900000.0,1126.33,1126.33,1123.67,1116.45
2004-01-08,1868400000.0,1131.92,1131.92,1126.33,1124.91
2004-01-09,1720700000.0,1121.86,1131.92,1131.92,1120.9
2004-01-12,1510200000.0,1127.23,1127.85,1121.86,1120.9
2004-01-13,1595900000.0,1121.22,1129.0699,1127.23,1115.1899
2004-01-14,1514600000.0,1130.52,1130.75,1121.22,1121.22
2004-01-15,1695000000.0,1132.05,1137.11,1130.52,1124.54
2004-01-16,1721100000.0,1139.83,1139.83,1132.05,1132.05
2004-01-20,1698200000.0,1138.77,1142.9301,1139.83,1135.4
2004-01-21,1757600000.0,1147.62,1149.21,1138.77,1134.62
2004-01-22,1693700000.0,1143.9399,1150.51,1147.62,1143.01
2004-01-23,1561200000.0,1141.55,1150.3101,1143.9399,1136.85
2004-01-26,1480600000.0,1155.37,1155.38,1141.55,1141.0
2004-01-27,1673100000.0,1144.05,1155.37,1155.37,1144.05
2004-01-28,1842000000.0,1128.48,1149.14,1144.05,1126.5
2004-01-29,1921900000.0,1134.11,1134.39,1128.48,1122.38
2004-01-30,1635000000.0,1131.13,1134.17,1134.11,1127.73
2004-02-02,1599200000.0,1135.26,1142.45,1131.13,1127.87
2004-02-03,1476900000.0,1136.03,1137.4399,1135.26,1131.33
2004-02-04,1634800000.0,1126.52,1136.03,1136.03,1124.74
2004-02-05,1566600000.0,1128.59,1131.17,1126.52,1124.4399
2004-02-06,1477600000.0,1142.76,1142.79,1128.59,1128.39
2004-02-09,1303500000.0,1139.8101,1144.46,1142.76,1139.21
2004-02-10,1403900000.0,1145.54,1147.02,1139.8101,1138.7
2004-02-11,1699300000.0,1157.76,1158.89,1145.54,1142.33
2004-02-12,1464300000.0,1152.11,1157.76,1157.76,1151.4399
2004-02-13,1329200000.0,1145.8101,1156.88,1152.11,1143.24
2004-02-17,1396500000.0,1156.99,1158.98,1145.8101,1145.8101
2004-02-18,1382400000.0,1151.8199,1157.4,1156.99,1149.54
2004-02-19,1562800000.0,1147.0601,1158.5699,1151.8199,1146.85
2004-02-20,1479600000.0,1144.11,1149.8101,1147.0601,1139.0
2004-02-23,1380400000.0,1140.99,1146.6899,1144.11,1136.98
2004-02-24,1543600000.0,1139.09,1144.54,1140.99,1134.4301
2004-02-25,1360700000.0,1143.67,1145.24,1139.09,1138.96
2004-02-26,1383900000.0,1144.91,1147.23,1143.67,1138.62
2004-02-27,1540400000.0,1144.9399,1151.6801,1145.8,1141.8
2004-03-01,1497100000.0,1155.97,1157.45,1144.9399,1144.9399
2004-03-02,1476000000.0,1149.1,1156.54,1155.97,1147.3101
2004-03-03,1334500000.0,1151.03,1152.4399,1149.1,1143.78
2004-03-04,1265800000.0,1154.87,1154.97,1151.03,1149.8101
2004-03-05,1398200000.0,1156.86,1163.23,1154.87,1148.77
2004-03-08,1254400000.0,1147.2,1159.9399,1156.86,1146.97
2004-03-09,1499400000.0,1140.58,1147.3199,1147.2,1136.84
2004-03-10,1648400000.0,1123.89,1141.45,1140.58,1122.53
2004-03-11,1889900000.0,1106.78,1125.96,1123.89,1105.87
2004-03-12,1388500000.0,1120.5699,1120.63,1106.78,1106.78
2004-03-15,1600600000.0,1104.49,1120.5699,1120.5699,1103.36
2004-03-16,1500700000.0,1110.7,1113.76,1104.49,1102.61
2004-03-17,1490100000.0,1123.75,1125.76,1110.7,1110.7
2004-03-18,1369200000.0,1122.3199,1125.5,1123.75,1113.25
2004-03-19,1457400000.0,1109.78,1122.72,1122.3199,1109.6899
2004-03-22,1452300000.0,1095.4,1109.78,1109.78,1089.54
2004-03-23,1458200000.0,1093.95,1101.52,1095.4,1091.5699
2004-03-24,1527800000.0,1091.33,1098.3199,1093.95,1087.16
2004-03-25,1471700000.0,1109.1899,1110.38,1091.33,1091.33
2004-03-26,1319100000.0,1108.0601,1115.27,1109.1899,1106.13
2004-03-29,1405500000.0,1122.47,1124.37,1108.0601,1108.0601
2004-03-30,1332400000.0,1127.0,1127.6,1122.47,1119.66
2004-03-31,1560700000.0,1126.21,1130.83,1127.0,1121.46
2004-04-01,1560700000.0,1132.17,1135.67,1126.21,1126.2
2004-04-02,1629200000.0,1141.8101,1144.8101,1132.17,1132.17
2004-04-05,1413700000.0,1150.5699,1150.5699,1141.8101,1141.64
2004-04-06,1397700000.0,1148.16,1150.5699,1150.5699,1143.3
2004-04-07,1458800000.0,1140.53,1148.16,1148.16,1138.41
2004-04-08,1199800000.0,1139.3199,1148.97,1140.53,1134.52
2004-04-12,1102400000.0,1145.2,1147.29,1139.3199,1139.3199
2004-04-13,1423200000.0,1129.4399,1147.78,1145.2,1127.7
2004-04-14,1547700000.0,1128.17,1132.52,1129.4399,1122.15
2004-04-15,1568700000.0,1128.84,1134.08,1128.17,1120.75
2004-04-16,1487800000.0,1134.61,1136.8,1128.84,1126.9
2004-04-19,1194900000.0,1135.8199,1136.1801,1134.5601,1129.84
2004-04-20,1508500000.0,1118.15,1139.26,1135.8199,1118.09
2004-04-21,1738100000.0,1124.09,1125.72,1118.15,1116.03
2004-04-22,1826700000.0,1139.9301,1142.77,1124.09,1121.95
2004-04-23,1396100000.0,1140.6,1141.92,1139.9301,1134.8101
2004-04-26,1290600000.0,1135.53,1145.08,1140.6,1132.91
2004-04-27,1518000000.0,1138.11,1146.5601,1135.53,1135.53
2004-04-28,1855600000.0,1122.41,1138.11,1138.11,1121.7
2004-04-29,1859000000.0,1113.89,1128.8,1122.41,1108.04
2004-04-30,1634700000.0,1107.3,1119.26,1113.89,1107.23
2004-05-03,1571600000.0,1117.49,1118.72,1107.3,1107.3
2004-05-04,1662100000.0,1119.55,1127.74,1117.49,1112.89
2004-05-05,1469000000.0,1121.53,1125.0699,1119.55,1117.9
2004-05-06,1509300000.0,1113.99,1121.53,1121.53,1106.3
2004-05-07,1653600000.0,1098.7,1117.3,1113.99,1098.63
2004-05-10,1918400000.0,1087.12,1098.7,1098.7,1079.63
2004-05-11,1533800000.0,1095.45,1095.6899,1087.12,1087.12
2004-05-12,1697600000.0,1097.28,1097.55,1095.45,1076.3199
2004-05-13,1411100000.0,1096.4399,1102.77,1097.28,1091.76
2004-05-14,1335900000.0,1095.7,1102.1,1096.4399,1088.24
2004-05-17,1430100000.0,1084.1,1095.7,1095.7,1079.36
2004-05-18,1353000000.0,1091.49,1094.1,1084.1,1084.1
2004-05-19,1548600000.0,1088.6801,1105.9301,1091.49,1088.49
2004-05-20,1211000000.0,1089.1899,1092.62,1088.6801,1085.4301
2004-05-21,1258600000.0,1093.5601,1099.64,1089.1899,1089.1899
2004-05-24,1227500000.0,1095.41,1101.28,1093.5601,1091.77
2004-05-25,1545700000.0,1113.05,1113.8,1095.41,1090.74
2004-05-26,1369400000.0,1114.9399,1116.71,1113.05,1109.91
2004-05-27,1447500000.0,1121.28,1123.95,1114.9399,1114.86
2004-05-28,1172600000.0,1120.6801,1122.6899,1121.28,1118.1
2004-06-01,1238000000.0,1121.2,1122.7,1120.6801,1113.3199
2004-06-02,1251700000.0,1124.99,1128.1,1121.2,1118.64
2004-06-03,1232400000.0,1116.64,1125.3101,1124.99,1116.5699
2004-06-04,1115300000.0,1122.5,1129.17,1116.64,1116.64
2004-06-07,1211800000.0,1140.42,1140.54,1122.5,1122.5
2004-06-08,1190300000.0,1142.1801,1142.1801,1140.42,1135.45
2004-06-09,1276800000.0,1131.33,1142.1801,1142.1801,1131.17
2004-06-10,1160600000.0,1136.47,1136.47,1131.33,1131.33
2004-06-14,1179400000.0,1125.29,1136.47,1136.47,1122.16
2004-06-15,1345900000.0,1132.01,1137.36,1125.29,1125.29
2004-06-16,1168400000.0,1133.5601,1135.28,1132.01,1130.55
2004-06-17,1296700000.0,1132.05,1133.5601,1133.5601,1126.89
2004-06-18,1500600000.0,1135.02,1138.96,1132.05,1129.83
2004-06-21,1123900000.0,1130.3,1138.05,1135.02,1129.64
2004-06-22,1382300000.0,1134.41,1135.05,1130.3,1124.37
2004-06-23,1444200000.0,1144.0601,1145.15,1134.41,1131.73
2004-06-24,1394900000.0,1140.65,1146.34,1144.0601,1139.9399
2004-06-25,1812900000.0,1134.4301,1145.97,1140.65,1134.24
2004-06-28,1354600000.0,1133.35,1142.6,1134.4301,1131.72
2004-06-29,1375000000.0,1136.2,1138.26,1133.35,1131.8101
2004-06-30,1473800000.0,1140.84,1144.2,1136.2,1133.62
2004-07-01,1495700000.0,1128.9399,1140.84,1140.84,1123.0601
2004-07-02,1085000000.0,1125.38,1129.15,1128.9399,1123.26
2004-07-06,1283300000.0,1116.21,1125.38,1125.38,1113.21
2004-07-07,1328600000.0,1118.33,1122.37,1116.21,1114.92
2004-07-08,1401100000.0,1109.11,1119.12,1118.33,1108.72
2004-07-09,1186300000.0,1112.8101,1115.5699,1109.11,1109.11
2004-07-12,1114600000.0,1114.35,1116.11,1112.8101,1106.71
2004-07-13,1199700000.0,1115.14,1116.3,1114.35,1112.99
2004-07-14,1462000000.0,1111.47,1119.6,1115.14,1107.83
2004-07-15,1408700000.0,1106.6899,1114.63,1111.47,1106.67
2004-07-16,1450300000.0,1101.39,1112.17,1106.6899,1101.0699
2004-07-19,1319900000.0,1100.9,1105.52,1101.39,1096.55
2004-07-20,1445800000.0,1108.67,1108.88,1100.9,1099.1
2004-07-21,1679500000.0,1093.88,1116.27,1108.67,1093.88
2004-07-22,1680800000.0,1096.84,1099.66,1093.88,1084.16
2004-07-23,1337500000.0,1086.2,1096.84,1096.84,1083.5601
2004-07-26,1413400000.0,1084.0699,1089.8199,1086.2,1078.78
2004-07-27,1610800000.0,1094.83,1096.65,1084.0699,1084.0699
2004-07-28,1554300000.0,1095.42,1098.84,1094.83,1082.17
2004-07-29,1530100000.0,1100.4301,1103.51,1095.42,1095.42
2004-07-30,1298200000.0,1101.72,1103.73,1100.4301,1096.96
2004-08-02,1276000000.0,1106.62,1108.6,1101.72,1097.34
2004-08-03,1338300000.0,1099.6899,1106.62,1106.62,1099.26
2004-08-04,1369200000.0,1098.63,1102.45,1099.6899,1092.4
2004-08-05,1397400000.0,1080.7,1098.79,1098.63,1079.98
2004-08-06,1521000000.0,1063.97,1080.7,1080.7,1062.23
2004-08-09,1086000000.0,1065.22,1069.46,1063.97,1063.97
2004-08-10,1245600000.0,1079.04,1079.04,1065.22,1065.22
2004-08-11,1410400000.0,1075.79,1079.04,1079.04,1065.92
2004-08-12,1405100000.0,1063.23,1075.79,1075.79,1062.8199
2004-08-13,1175100000.0,1064.8,1067.58,1063.23,1060.72
2004-08-16,1206200000.0,1079.34,1080.66,1064.8,1064.8
2004-08-17,1267800000.0,1081.71,1086.78,1079.34,1079.34
2004-08-18,1282500000.0,1095.17,1095.17,1081.71,1078.9301
2004-08-19,1249400000.0,1091.23,1095.17,1095.17,1086.28
2004-08-20,1199900000.0,1098.35,1100.26,1091.23,1089.5699
2004-08-23,1021900000.0,1095.6801,1101.4,1098.35,1094.73
2004-08-24,1092500000.0,1096.1899,1100.9399,1095.6801,1092.8199
2004-08-25,1192200000.0,1104.96,1106.29,1096.1899,1093.24
2004-08-26,1023600000.0,1105.09,1106.78,1104.96,1102.46
2004-08-27,845400000.0,1107.77,1109.6801,1105.09,1104.62
2004-08-30,843100000.0,1099.15,1107.77,1107.77,1099.15
2004-08-31,1138200000.0,1104.24,1104.24,1099.15,1094.72
2004-09-01,1142100000.0,1105.91,1109.24,1104.24,1099.1801
2004-09-02,1118400000.0,1118.3101,1119.11,1105.91,1105.6
2004-09-03,924170000.0,1113.63,1120.8,1118.3101,1113.5699
2004-09-07,1214400000.0,1121.3,1124.08,1113.63,1113.63
2004-09-08,1246300000.0,1116.27,1123.05,1121.3,1116.27
2004-09-09,1371300000.0,1118.38,1121.3,1116.27,1113.62
2004-09-10,1261200000.0,1123.92,1125.26,1118.38,1114.39
2004-09-13,1299800000.0,1125.8199,1129.78,1123.92,1123.35
2004-09-14,1204500000.0,1128.33,1129.46,1125.8199,1124.72
2004-09-15,1256000000.0,1120.37,1128.33,1128.33,1119.8199
2004-09-16,1113900000.0,1123.5,1126.0601,1120.37,1120.37
2004-09-17,1422600000.0,1128.55,1130.14,1123.5,1123.5
2004-09-20,1197600000.0,1122.2,1128.55,1128.55,1120.34
2004-09-21,1325000000.0,1129.3,1131.54,1122.2,1122.2
2004-09-22,1379900000.0,1113.5601,1129.3,1129.3,1112.67
2004-09-23,1286300000.0,1108.36,1113.61,1113.5601,1108.05
2004-09-24,1255400000.0,1110.11,1113.8101,1108.36,1108.36
2004-09-27,1263500000.0,1103.52,1110.11,1110.11,1103.24
2004-09-28,1396600000.0,1110.0601,1111.77,1103.52,1101.29
2004-09-29,1402900000.0,1114.8,1114.8,1110.0601,1107.42
2004-09-30,1748000000.0,1114.58,1116.3101,1114.8,1109.6801
2004-10-01,1582200000.0,1131.5,1131.64,1114.58,1114.58
2004-10-04,1534000000.0,1135.17,1140.13,1131.5,1131.5
2004-10-05,1418400000.0,1134.48,1137.87,1135.17,1132.03
2004-10-06,1416700000.0,1142.05,1142.05,1134.48,1132.9399
2004-10-07,1447500000.0,1130.65,1142.05,1142.05,1130.5
2004-10-08,1291600000.0,1122.14,1132.92,1130.65,1120.1899
2004-10-11,943800000.0,1124.39,1126.2,1122.14,1122.14
2004-10-12,1320100000.0,1121.84,1124.39,1124.39,1115.77
2004-10-13,1546200000.0,1113.65,1127.01,1121.84,1109.63
2004-10-14,1489500000.0,1103.29,1114.96,1113.65,1102.0601
2004-10-15,1645100000.0,1108.2,1113.17,1103.29,1102.14
2004-10-18,1373300000.0,1114.02,1114.46,1108.2,1103.33
2004-10-19,1737500000.0,1103.23,1117.96,1114.02,1103.15
2004-10-20,1685700000.0,1103.66,1104.09,1103.23,1094.25
2004-10-21,1673000000.0,1106.49,1108.87,1103.66,1098.47
2004-10-22,1469600000.0,1095.74,1108.14,1106.49,1095.47
2004-10-25,1380500000.0,1094.8,1096.8101,1095.74,1090.29
2004-10-26,1685400000.0,1111.09,1111.1,1094.8101,1094.8101
2004-10-27,1741900000.0,1125.4,1126.29,1111.09,1107.4301
2004-10-28,1628200000.0,1127.4399,1130.67,1125.34,1120.6
2004-10-29,1500800000.0,1130.2,1131.4,1127.4399,1124.62
2004-11-01,1395900000.0,1130.51,1133.41,1130.2,1127.6
2004-11-02,1659000000.0,1130.5601,1140.48,1130.51,1128.12
2004-11-03,1767500000.0,1143.2,1147.5699,1130.54,1130.54
2004-11-04,1782700000.0,1161.67,1161.67,1143.2,1142.34
2004-11-05,1724400000.0,1166.17,1170.87,1161.67,1160.66
2004-11-08,1358700000.0,1164.89,1166.77,1166.17,1162.3199
2004-11-09,1450800000.0,1164.08,1168.96,1164.89,1162.48
2004-11-10,1504300000.0,1162.91,1169.25,1164.08,1162.51
2004-11-11,1393000000.0,1173.48,1174.8,1162.91,1162.91
2004-11-12,1531600000.0,1184.17,1184.17,1173.48,1171.4301
2004-11-15,1453300000.0,1183.8101,1184.48,1184.17,1179.85
2004-11-16,1364400000.0,1175.4301,1183.8101,1183.8101,1175.3199
2004-11-17,1684200000.0,1181.9399,1188.46,1175.4301,1175.4301
2004-11-18,1456700000.0,1183.55,1184.9,1181.9399,1180.15
2004-11-19,1526600000.0,1170.34,1184.0,1183.55,1169.1899
2004-11-22,1392700000.0,1177.24,1178.1801,1170.34,1167.89
2004-11-23,1428300000.0,1176.9399,1179.52,1177.24,1171.41
2004-11-24,1149600000.0,1181.76,1182.46,1176.9399,1176.9399
2004-11-26,504580000.0,1182.65,1186.62,1181.76,1181.08
2004-11-29,1378500000.0,1178.5699,1186.9399,1182.65,1172.37
2004-11-30,1553500000.0,1173.8199,1178.66,1178.5699,1173.8101
2004-12-01,1772800000.0,1191.37,1191.37,1173.78,1173.78
2004-12-02,1774900000.0,1190.33,1194.8,1191.37,1186.72
2004-12-03,1566700000.0,1191.17,1197.46,1190.33,1187.71
2004-12-06,1354400000.0,1190.25,1192.41,1191.17,1185.1801
2004-12-07,1533900000.0,1177.0699,1192.17,1190.25,1177.0699
2004-12-08,1525200000.0,1182.8101,1184.05,1177.0699,1177.0699
2004-12-09,1624700000.0,1189.24,1190.51,1182.8101,1173.79
2004-12-10,1443700000.0,1188.0,1191.45,1189.24,1185.24
2004-12-13,1436100000.0,1198.6801,1198.74,1188.0,1188.0
2004-12-14,1544400000.0,1203.38,1205.29,1198.6801,1197.84
2004-12-15,1695800000.0,1205.72,1206.61,1203.38,1199.4399
2004-12-16,1793900000.0,1203.21,1207.97,1205.72,1198.41
2004-12-17,2335000000.0,1194.2,1203.21,1203.21,1193.49
2004-12-20,1422800000.0,1194.65,1203.4301,1194.2,1193.36
2004-12-21,1483700000.0,1205.45,1205.9301,1194.65,1194.65
2004-12-22,1390800000.0,1209.5699,1211.42,1205.45,1203.85
2004-12-23,956100000.0,1210.13,1213.66,1209.5699,1208.71
2004-12-27,922000000.0,1204.92,1214.13,1210.13,1204.92
2004-12-28,983000000.0,1213.54,1213.54,1204.92,1204.92
2004-12-29,925900000.0,1213.45,1213.85,1213.54,1210.95
2004-12-30,829800000.0,1213.55,1216.47,1213.45,1213.41
2004-12-31,786900000.0,1211.92,1217.33,1213.55,1211.65
2005-01-03,1510800000.0,1202.08,1217.8,1211.92,1200.3199
2005-01-04,1721000000.0,1188.05,1205.84,1202.08,1185.39
2005-01-05,1738900000.0,1183.74,1192.73,1188.05,1183.72
2005-01-06,1569100000.0,1187.89,1191.63,1183.74,1183.27
2005-01-07,1477900000.0,1186.1899,1192.2,1187.89,1182.16
2005-01-10,1490400000.0,1190.25,1194.78,1186.1899,1184.8
2005-01-11,1488800000.0,1182.99,1190.25,1190.25,1180.4301
2005-01-12,1562100000.0,1187.7,1187.92,1182.99,1175.64
2005-01-13,1510300000.0,1177.45,1187.7,1187.7,1175.8101
2005-01-14,1335400000.0,1184.52,1185.21,1177.45,1177.45
2005-01-18,1596800000.0,1195.98,1195.98,1184.52,1180.1
2005-01-19,1498700000.0,1184.63,1195.98,1195.98,1184.41
2005-01-20,1692000000.0,1175.41,1184.63,1184.63,1173.42
2005-01-21,1643500000.0,1167.87,1179.45,1175.41,1167.8199
2005-01-24,1494600000.0,1163.75,1173.03,1167.87,1163.75
2005-01-25,1610400000.0,1168.41,1174.3,1163.75,1163.75
2005-01-26,1635900000.0,1174.0699,1175.96,1168.41,1168.41
2005-01-27,1600600000.0,1174.55,1177.5,1174.0699,1170.15
2005-01-28,1641800000.0,1171.36,1175.61,1174.55,1166.25
2005-01-31,1679800000.0,1181.27,1182.0699,1171.36,1171.36
2005-02-01,1681980000.0,1189.41,1190.39,1181.27,1180.95
2005-02-02,1561740000.0,1193.1899,1195.25,1189.41,1188.92
2005-02-03,1554460000.0,1189.89,1193.1899,1193.1899,1185.64
2005-02-04,1648160000.0,1203.03,1203.47,1189.89,1189.67
2005-02-07,1347270000.0,1201.72,1204.15,1203.03,1199.27
2005-02-08,1416170000.0,1202.3,1205.11,1201.72,1200.16
2005-02-09,1511040000.0,1191.99,1203.83,1202.3,1191.54
2005-02-10,1491670000.0,1197.01,1198.75,1191.99,1191.54
2005-02-11,1562300000.0,1205.3,1208.38,1197.01,1193.28
2005-02-14,1290180000.0,1206.14,1206.9301,1205.3,1203.59
2005-02-15,1527080000.0,1210.12,1212.4399,1206.14,1205.52
2005-02-16,1490100000.0,1210.34,1212.4399,1210.12,1205.0601
2005-02-17,1580120000.0,1200.75,1211.33,1210.34,1200.74
2005-02-18,1551200000.0,1201.59,1202.92,1200.75,1197.35
2005-02-22,1744940000.0,1184.16,1202.48,1201.59,1184.16
2005-02-23,1501090000.0,1190.8,1193.52,1184.16,1184.16
2005-02-24,1518750000.0,1200.2,1200.42,1190.8,1187.8
2005-02-25,1523680000.0,1211.37,1212.15,1200.2,1199.61
2005-02-28,1795480000.0,1203.6,1211.37,1211.37,1198.13
2005-03-01,1708060000.0,1210.41,1212.25,1203.6,1203.6
2005-03-02,1568540000.0,1210.08,1215.79,1210.41,1204.22
2005-03-03,1616240000.0,1210.47,1215.72,1210.08,1204.45
2005-03-04,1636820000.0,1222.12,1224.76,1210.47,1210.47
2005-03-07,1488830000.0,1225.3101,1229.11,1222.12,1222.12
2005-03-08,1523090000.0,1219.4301,1225.6899,1225.3101,1218.5699
2005-03-09,1704970000.0,1207.01,1219.4301,1219.4301,1206.66
2005-03-10,1604020000.0,1209.25,1211.23,1207.01,1201.41
2005-03-11,1449820000.0,1200.08,1213.04,1209.25,1198.15
2005-03-14,1437430000.0,1206.83,1206.83,1200.08,1199.51
2005-03-15,1513530000.0,1197.75,1210.54,1206.83,1197.75
2005-03-16,1653190000.0,1188.0699,1197.75,1197.75,1185.61
2005-03-17,1581930000.0,1190.21,1193.28,1188.0699,1186.34
2005-03-18,2344370000.0,1189.65,1191.98,1190.21,1182.78
2005-03-21,1819440000.0,1183.78,1189.65,1189.65,1178.8199
2005-03-22,2114470000.0,1171.71,1189.59,1183.78,1171.63
2005-03-23,2246870000.0,1172.53,1176.26,1171.71,1168.7
2005-03-24,1721720000.0,1171.42,1180.11,1172.53,1171.42
2005-03-28,1746220000.0,1174.28,1179.91,1171.42,1171.42
2005-03-29,2223250000.0,1165.36,1179.39,1174.28,1163.6899
2005-03-30,2097110000.0,1181.41,1181.54,1165.36,1165.36
2005-03-31,2214230000.0,1180.59,1184.53,1181.41,1179.49
2005-04-01,2168690000.0,1172.92,1189.8,1180.59,1169.91
2005-04-04,2079770000.0,1176.12,1178.61,1172.79,1167.72
2005-04-05,1870800000.0,1181.39,1183.5601,1176.12,1176.12
2005-04-06,1797400000.0,1184.0699,1189.34,1181.39,1181.39
2005-04-07,1900620000.0,1191.14,1191.88,1184.0699,1183.8101
2005-04-08,1661330000.0,1181.2,1191.75,1191.14,1181.13
2005-04-11,1525310000.0,1181.21,1184.0699,1181.2,1178.6899
2005-04-12,1979830000.0,1187.76,1190.17,1181.21,1170.85
2005-04-13,2049740000.0,1173.79,1187.76,1187.76,1171.4
2005-04-14,2355040000.0,1162.05,1174.67,1173.79,1161.7
2005-04-15,2689960000.0,1142.62,1162.05,1162.05,1141.92
2005-04-18,2180670000.0,1145.98,1148.92,1142.62,1139.8
2005-04-19,2142700000.0,1152.78,1154.67,1145.98,1145.98
2005-04-20,2217050000.0,1137.5,1155.5,1152.78,1136.15
2005-04-21,2308560000.0,1159.95,1159.95,1137.5,1137.5
2005-04-22,2045880000.0,1152.12,1159.95,1159.95,1142.95
2005-04-25,1795030000.0,1162.1,1164.05,1152.12,1152.12
2005-04-26,1959740000.0,1151.83,1164.8,1162.1,1151.83
2005-04-27,2151520000.0,1156.38,1159.87,1151.74,1144.42
2005-04-28,2182270000.0,1143.22,1156.38,1156.38,1143.22
2005-04-29,2362360000.0,1156.85,1156.97,1143.22,1139.1899
2005-05-02,1980040000.0,1162.16,1162.87,1156.85,1154.71
2005-05-03,2167020000.0,1161.17,1166.89,1162.16,1156.71
2005-05-04,2306480000.0,1175.65,1176.01,1161.17,1161.17
2005-05-05,1997100000.0,1172.63,1178.62,1175.65,1166.77
2005-05-06,1707200000.0,1171.35,1177.75,1172.63,1170.5
2005-05-09,1857020000.0,1178.84,1178.87,1171.35,1169.38
2005-05-10,1889660000.0,1166.22,1178.84,1178.84,1162.98
2005-05-11,1834970000.0,1171.11,1171.77,1166.22,1157.71
2005-05-12,1995290000.0,1159.36,1173.37,1171.11,1157.76
2005-05-13,2188590000.0,1154.05,1163.75,1159.36,1146.1801
2005-05-16,1856860000.0,1165.6899,1165.75,1154.05,1153.64
2005-05-17,1887260000.0,1173.8,1174.35,1165.6899,1159.86
2005-05-18,2266320000.0,1185.5601,1187.9,1173.8,1173.8
2005-05-19,1775860000.0,1191.08,1191.09,1185.5601,1184.49
2005-05-20,1631750000.0,1189.28,1191.22,1191.08,1185.1899
2005-05-23,1681170000.0,1193.86,1197.4399,1189.28,1188.76
2005-05-24,1681000000.0,1194.0699,1195.29,1193.86,1189.87
2005-05-25,1742180000.0,1190.01,1194.0699,1194.0699,1185.96
2005-05-26,1654110000.0,1197.62,1198.95,1190.01,1190.01
2005-05-27,1381430000.0,1198.78,1199.5601,1197.62,1195.28
2005-05-31,1840680000.0,1191.5,1198.78,1198.78,1191.5
2005-06-01,1810100000.0,1202.22,1205.64,1191.5,1191.03
2005-06-02,1813790000.0,1204.29,1204.67,1202.27,1198.42
2005-06-03,1627520000.0,1196.02,1205.09,1204.29,1194.55
2005-06-06,1547120000.0,1197.51,1198.78,1196.02,1192.75
2005-06-07,1851370000.0,1197.26,1208.85,1197.51,1197.26
2005-06-08,1715490000.0,1194.67,1201.97,1197.26,1193.33
2005-06-09,1824120000.0,1200.9301,1201.86,1194.67,1191.09
2005-06-10,1664180000.0,1198.11,1202.79,1200.9301,1192.64
2005-06-13,1661350000.0,1200.8199,1206.03,1198.11,1194.51
2005-06-14,1698150000.0,1203.91,1207.53,1200.8199,1200.1801
2005-06-15,1840440000.0,1206.58,1208.08,1203.91,1198.66
2005-06-16,1776040000.0,1210.96,1212.1,1206.55,1205.47
2005-06-17,2407370000.0,1216.96,1219.55,1210.9301,1210.9301
2005-06-20,1714530000.0,1216.1,1219.1,1216.96,1210.65
2005-06-21,1720700000.0,1213.61,1217.13,1216.1,1211.86
2005-06-22,1823250000.0,1213.88,1219.59,1213.61,1211.6899
2005-06-23,2029920000.0,1200.73,1216.45,1213.88,1200.72
2005-06-24,2418800000.0,1191.5699,1200.9,1200.73,1191.45
2005-06-27,1738620000.0,1190.6899,1194.33,1191.5699,1188.3
2005-06-28,1772410000.0,1201.5699,1202.54,1190.6899,1190.6899
2005-06-29,1769280000.0,1199.85,1204.0699,1201.5699,1198.7
2005-06-30,2109490000.0,1191.33,1203.27,1199.85,1190.51
2005-07-01,1593820000.0,1194.4399,1197.89,1191.33,1191.33
2005-07-05,1805820000.0,1204.99,1206.34,1194.4399,1192.49
2005-07-06,1883470000.0,1194.9399,1206.11,1204.99,1194.78
2005-07-07,1952440000.0,1197.87,1198.46,1194.9399,1183.55
2005-07-08,1900810000.0,1211.86,1212.73,1197.87,1197.2
2005-07-11,1846300000.0,1219.4399,1220.03,1211.86,1211.86
2005-07-12,1932010000.0,1222.21,1225.54,1219.4399,1216.6
2005-07-13,1812500000.0,1223.29,1224.46,1222.21,1219.64
2005-07-14,2048710000.0,1226.5,1233.16,1223.29,1223.29
2005-07-15,1716400000.0,1227.92,1229.53,1226.5,1223.5
2005-07-18,1582100000.0,1221.13,1227.92,1227.92,1221.13
2005-07-19,2041280000.0,1229.35,1230.34,1221.13,1221.13
2005-07-20,2063340000.0,1235.2,1236.5601,1229.35,1222.91
2005-07-21,2129840000.0,1227.04,1235.83,1235.2,1224.7
2005-07-22,1766990000.0,1233.6801,1234.1899,1227.04,1226.15
2005-07-25,1717580000.0,1229.03,1238.36,1233.6801,1228.15
2005-07-26,1934180000.0,1231.16,1234.42,1229.03,1229.03
2005-07-27,1945800000.0,1236.79,1237.64,1231.16,1230.15
2005-07-28,2001680000.0,1243.72,1245.15,1236.79,1235.8101
2005-07-29,1789600000.0,1234.1801,1245.04,1243.72,1234.1801
2005-08-01,1716870000.0,1235.35,1239.1,1234.1801,1233.8
2005-08-02,2043120000.0,1244.12,1244.6899,1235.35,1235.35
2005-08-03,1999980000.0,1245.04,1245.86,1244.12,1240.5699
2005-08-04,1981220000.0,1235.86,1245.04,1245.04,1235.15
